site;plot;canopy.cover;slope.steepness;tree.richness;location;x;y;tree.species;year;ID;initial.date;date.photo;days;days.fac;initial.mass;remain.mass;removal;deco.raw;deco.adj;deco.EN;deco.MN;deco.FR;deco.JC;rel.remain;remain;loss;prime.deco;fly.prob;ant.prob;both.prob;burried;no.flies;flies_Estimator;no.other;other_Estimator;no.ants;ants_Estimator
B;M7;0,11;35,8;1;1415;14;15;Betula luminifera;2024;9;06.07.2024;10.07.2024;4;late;427;;1;;;;;;;;;;;0;0;0;;19;3,056547627;0;;45;1,74675557
B;N23;0,83;33,5;8;0100;1;0;Castanopsis sclerophylla;2024;1;01.07.2024;03.07.2024;2;early;326;;0;4,5;4,5;5;4;;;0,441338887;144;182;fly;1;0;0;0;13;3,194877096;8;4,207141282;104;2,39821252
B;N23;0,83;33,5;8;0100;1;0;Castanopsis sclerophylla;2024;1;01.07.2024;05.07.2024;4;late;326;;0;7;7;7;7;;;0,083423357;27;299;fly;1;0;0;0;13;3,194877096;8;4,207141282;104;2,39821252
B;N23;0,83;33,5;8;0100;1;0;Castanopsis sclerophylla;2024;2;01.07.2024;03.07.2024;2;early;383;;0;1,5;1,5;1;2;;;0,913524953;350;33;unknown;0;0;0;0;13;3,194877096;8;4,207141282;104;2,39821252
B;N23;0,83;33,5;8;0100;1;0;Castanopsis sclerophylla;2024;2;01.07.2024;05.07.2024;4;late;383;;0;3,5;3,5;3;4;;;0,652186675;250;133;unknown;0;0;0;0;13;3,194877096;8;4,207141282;104;2,39821252
B;N23;0,83;33,5;8;0100;1;0;Castanopsis sclerophylla;2024;3;01.07.2024;03.07.2024;2;early;311;;0;5;5;5;5;;;0,338961067;105;206;fly;1;0;0;0;13;3,194877096;8;4,207141282;104;2,39821252
B;N23;0,83;33,5;8;0100;1;0;Castanopsis sclerophylla;2024;3;01.07.2024;05.07.2024;4;late;311;;0;7;7;7;7;;;0,083423357;26;285;fly;1;0;0;0;13;3,194877096;8;4,207141282;104;2,39821252
B;N23;0,83;33,5;8;1206;12;6;Lithocarpus glaber;2024;4;01.07.2024;03.07.2024;2;early;324;;0;5;5;5;5;;;0,338961067;110;214;fly;1;0;0;0;13;3,194877096;8;4,207141282;104;2,39821252
B;N23;0,83;33,5;8;1206;12;6;Lithocarpus glaber;2024;4;01.07.2024;05.07.2024;4;late;324;;0;7;7;7;7;;;0,083423357;27;297;fly;1;0;0;0;13;3,194877096;8;4,207141282;104;2,39821252
B;N23;0,83;33,5;8;1206;12;6;Lithocarpus glaber;2024;5;01.07.2024;03.07.2024;2;early;385;;0;4,5;4,5;5;4;;;0,441338887;170;215;fly;1;0;0;0;13;3,194877096;8;4,207141282;104;2,39821252
B;N23;0,83;33,5;8;1206;12;6;Lithocarpus glaber;2024;5;01.07.2024;05.07.2024;4;late;385;;0;7;7;7;7;;;0,083423357;32;353;fly;1;0;0;0;13;3,194877096;8;4,207141282;104;2,39821252
B;N23;0,83;33,5;8;1206;12;6;Lithocarpus glaber;2024;6;01.07.2024;03.07.2024;2;early;353;;0;4,5;4,5;5;4;;;0,441338887;156;197;fly;1;0;0;0;13;3,194877096;8;4,207141282;104;2,39821252
B;N23;0,83;33,5;8;1206;12;6;Lithocarpus glaber;2024;6;01.07.2024;05.07.2024;4;late;353;;0;7;7;7;7;;;0,083423357;29;324;fly;1;0;0;0;13;3,194877096;8;4,207141282;104;2,39821252
B;N23;0,83;33,5;8;0316;3;16;Schima superba;2024;7;01.07.2024;03.07.2024;2;early;371;;0;3,5;3,5;4;3;;;0,652186675;242;129;both;0;0;1;0;13;3,194877096;8;4,207141282;104;2,39821252
B;N23;0,83;33,5;8;0316;3;16;Schima superba;2024;7;01.07.2024;05.07.2024;4;late;371;;0;7;7;7;7;;;0,083423357;31;340;both;0;0;1;0;13;3,194877096;8;4,207141282;104;2,39821252
B;N23;0,83;33,5;8;0316;3;16;Schima superba;2024;8;01.07.2024;03.07.2024;2;early;426;;0;3,5;3,5;4;3;;;0,652186675;278;148;both;0;0;1;1;13;3,194877096;8;4,207141282;104;2,39821252
B;N23;0,83;33,5;8;0316;3;16;Schima superba;2024;8;01.07.2024;05.07.2024;4;late;426;;0;6,5;6,5;7;6;;;0,122978724;52;374;both;0;0;1;1;13;3,194877096;8;4,207141282;104;2,39821252
B;N23;0,83;33,5;8;0316;3;16;Schima superba;2024;9;01.07.2024;03.07.2024;2;early;410;;0;4,5;4,5;5;4;;;0,441338887;181;229;both;0;0;1;1;13;3,194877096;8;4,207141282;104;2,39821252
B;N23;0,83;33,5;8;0316;3;16;Schima superba;2024;9;01.07.2024;05.07.2024;4;late;410;;0;6;6;6;6;;;0,177654142;73;337;both;0;0;1;1;13;3,194877096;8;4,207141282;104;2,39821252
B;N29;0,33;26,3;1;0601;6;1;Idesia polycarpa;2024;1;10.07.2024;12.07.2024;2;early;275;;0;3;3;3;3;;;0,742855314;204;71;unknown;0;0;0;0;6;1,447268386;7;1,800710225;7;
B;N29;0,33;26,3;1;0601;6;1;Idesia polycarpa;2024;1;10.07.2024;14.07.2024;4;late;275;;0;4,5;4,5;4;5;;;0,441338887;121;154;unknown;0;0;0;0;6;1,447268386;7;1,800710225;7;
B;N29;0,33;26,3;1;0601;6;1;Idesia polycarpa;2024;2;10.07.2024;12.07.2024;2;early;392;;0;3,5;3,5;4;3;;;0,652186675;256;136;unknown;0;0;0;0;6;1,447268386;7;1,800710225;7;
B;N29;0,33;26,3;1;0601;6;1;Idesia polycarpa;2024;2;10.07.2024;14.07.2024;4;late;392;;;;;;;;;;;;;0;0;0;;6;1,447268386;7;1,800710225;7;
B;N29;0,33;26,3;1;0601;6;1;Idesia polycarpa;2024;3;10.07.2024;12.07.2024;2;early;277;;0;2;2;2;2;;;0,872723547;242;35;unknown;0;0;0;0;6;1,447268386;7;1,800710225;7;
B;N29;0,33;26,3;1;0601;6;1;Idesia polycarpa;2024;3;10.07.2024;14.07.2024;4;late;277;;0;5,5;5,5;6;5;;;0,249716483;69;208;unknown;0;0;0;0;6;1,447268386;7;1,800710225;7;
B;N29;0,33;26,3;1;0603;6;3;Idesia polycarpa;2024;4;10.07.2024;12.07.2024;2;early;256;;1;;;;;;;;;;;0;0;0;;6;1,447268386;7;1,800710225;7;
B;N29;0,33;26,3;1;0603;6;3;Idesia polycarpa;2024;4;10.07.2024;14.07.2024;4;late;256;;1;;;;;;;;;;;0;0;0;;6;1,447268386;7;1,800710225;7;
B;N29;0,33;26,3;1;0603;6;3;Idesia polycarpa;2024;5;10.07.2024;12.07.2024;2;early;272;;1;;;;;;;;;;;0;0;0;;6;1,447268386;7;1,800710225;7;
B;N29;0,33;26,3;1;0603;6;3;Idesia polycarpa;2024;5;10.07.2024;14.07.2024;4;late;272;;1;;;;;;;;;;;0;0;0;;6;1,447268386;7;1,800710225;7;
B;N29;0,33;26,3;1;0603;6;3;Idesia polycarpa;2024;6;10.07.2024;12.07.2024;2;early;263;;0;2;2;2;2;;;0,872723547;230;33;unknown;0;0;0;0;6;1,447268386;7;1,800710225;7;
B;N29;0,33;26,3;1;0603;6;3;Idesia polycarpa;2024;6;10.07.2024;14.07.2024;4;late;263;;0;4;4;4;4;;;0,548959479;144;119;unknown;0;0;0;0;6;1,447268386;7;1,800710225;7;
B;N29;0,33;26,3;1;0510;5;10;Idesia polycarpa;2024;7;10.07.2024;12.07.2024;2;early;305;;0;2;2;2;2;;;0,872723547;266;39;unknown;0;0;0;0;6;1,447268386;7;1,800710225;7;
B;N29;0,33;26,3;1;0510;5;10;Idesia polycarpa;2024;7;10.07.2024;14.07.2024;4;late;305;;0;4;4;4;4;;;0,548959479;167;138;unknown;0;0;0;0;6;1,447268386;7;1,800710225;7;
B;N29;0,33;26,3;1;0510;5;10;Idesia polycarpa;2024;8;10.07.2024;12.07.2024;2;early;277;;0;3;3;3;3;;;0,742855314;206;71;fly;1;0;0;0;6;1,447268386;7;1,800710225;7;
B;N29;0,33;26,3;1;0510;5;10;Idesia polycarpa;2024;8;10.07.2024;14.07.2024;4;late;277;;0;5,5;5,5;6;5;;;0,249716483;69;208;fly;1;0;0;0;6;1,447268386;7;1,800710225;7;
B;N29;0,33;26,3;1;0510;5;10;Idesia polycarpa;2024;9;10.07.2024;12.07.2024;2;early;290;;1;;;;;;;;;;;0;0;0;;6;1,447268386;7;1,800710225;7;
B;N29;0,33;26,3;1;0510;5;10;Idesia polycarpa;2024;9;10.07.2024;14.07.2024;4;late;290;;1;;;;;;;;;;;0;0;0;;6;1,447268386;7;1,800710225;7;
B;N5;0,37;35,3;1;1107;11;7;Ailanthus altissima;2024;1;06.07.2024;08.07.2024;2;early;327;;1;;;;;;;;;;;0;0;0;;15;1,436092238;2;;99;2,418688593
B;N5;0,37;35,3;1;1107;11;7;Ailanthus altissima;2024;1;06.07.2024;10.07.2024;4;late;327;;1;;;;;;;;;;;0;0;0;;15;1,436092238;2;;99;2,418688593
B;N5;0,37;35,3;1;1107;11;7;Ailanthus altissima;2024;2;06.07.2024;08.07.2024;2;early;335;;1;;;;;;;;;;;0;0;0;;15;1,436092238;2;;99;2,418688593
B;N5;0,37;35,3;1;1107;11;7;Ailanthus altissima;2024;2;06.07.2024;10.07.2024;4;late;335;;1;;;;;;;;;;;0;0;0;;15;1,436092238;2;;99;2,418688593
B;N5;0,37;35,3;1;1107;11;7;Ailanthus altissima;2024;3;06.07.2024;08.07.2024;2;early;343;;1;;;;;;;;;;;0;0;0;;15;1,436092238;2;;99;2,418688593
B;N5;0,37;35,3;1;1107;11;7;Ailanthus altissima;2024;3;06.07.2024;10.07.2024;4;late;343;;1;;;;;;;;;;;0;0;0;;15;1,436092238;2;;99;2,418688593
B;N5;0,37;35,3;1;1407;14;7;Ailanthus altissima;2024;4;06.07.2024;08.07.2024;2;early;330;;1;;;;;;;;;;;0;0;0;;15;1,436092238;2;;99;2,418688593
B;N5;0,37;35,3;1;1407;14;7;Ailanthus altissima;2024;4;06.07.2024;10.07.2024;4;late;330;;1;;;;;;;;;;;0;0;0;;15;1,436092238;2;;99;2,418688593
B;N5;0,37;35,3;1;1407;14;7;Ailanthus altissima;2024;5;06.07.2024;08.07.2024;2;early;262;;1;;;;;;;;;;;0;0;0;;15;1,436092238;2;;99;2,418688593
B;N5;0,37;35,3;1;1407;14;7;Ailanthus altissima;2024;5;06.07.2024;10.07.2024;4;late;262;;1;;;;;;;;;;;0;0;0;;15;1,436092238;2;;99;2,418688593
B;N5;0,37;35,3;1;1407;14;7;Ailanthus altissima;2024;6;06.07.2024;08.07.2024;2;early;275;;1;;;;;;;;;;;0;0;0;;15;1,436092238;2;;99;2,418688593
B;N5;0,37;35,3;1;1407;14;7;Ailanthus altissima;2024;6;06.07.2024;10.07.2024;4;late;275;;1;;;;;;;;;;;0;0;0;;15;1,436092238;2;;99;2,418688593
B;N5;0,37;35,3;1;1404;14;4;Ailanthus altissima;2024;7;06.07.2024;08.07.2024;2;early;262;;0;3;3;3;3;;;0,742855314;195;67;ants;0;1;0;1;15;1,436092238;2;;99;2,418688593
B;N5;0,37;35,3;1;1404;14;4;Ailanthus altissima;2024;7;06.07.2024;10.07.2024;4;late;262;;;;;;;;;;;;;0;0;0;;15;1,436092238;2;;99;2,418688593
B;N5;0,37;35,3;1;1404;14;4;Ailanthus altissima;2024;8;06.07.2024;08.07.2024;2;early;288;;0;2;2;2;2;;;0,872723547;251;37;ants;0;1;0;0;15;1,436092238;2;;99;2,418688593
B;N5;0,37;35,3;1;1404;14;4;Ailanthus altissima;2024;8;06.07.2024;10.07.2024;4;late;288;;1;;;;;;;;;;;0;0;0;;15;1,436092238;2;;99;2,418688593
B;N5;0,37;35,3;1;1404;14;4;Ailanthus altissima;2024;9;06.07.2024;08.07.2024;2;early;302;;0;3;3;3;3;;;0,742855314;224;78;ants;0;1;0;0;15;1,436092238;2;;99;2,418688593
B;N5;0,37;35,3;1;1404;14;4;Ailanthus altissima;2024;9;06.07.2024;10.07.2024;4;late;302;;;;;;;;;;;;;0;0;0;;15;1,436092238;2;;99;2,418688593
B;O27;0,75;33,7;2;1903;19;3;Manglietia yuyuanensis;2024;1;01.07.2024;03.07.2024;2;early;284;;1;;;;;;;;;;;0;0;0;;19;3,057761716;12;4,12265838;13;2,502270199
B;O27;0,75;33,7;2;1903;19;3;Manglietia yuyuanensis;2024;1;01.07.2024;05.07.2024;4;late;284;;1;;;;;;;;;;;0;0;0;;19;3,057761716;12;4,12265838;13;2,502270199
B;O27;0,75;33,7;2;1903;19;3;Manglietia yuyuanensis;2024;2;01.07.2024;03.07.2024;2;early;263;;1;;;;;;;;;;;0;0;0;;19;3,057761716;12;4,12265838;13;2,502270199
B;O27;0,75;33,7;2;1903;19;3;Manglietia yuyuanensis;2024;2;01.07.2024;05.07.2024;4;late;263;;1;;;;;;;;;;;0;0;0;;19;3,057761716;12;4,12265838;13;2,502270199
B;O27;0,75;33,7;2;1903;19;3;Manglietia yuyuanensis;2024;3;01.07.2024;03.07.2024;2;early;244;;1;;;;;;;;;;;0;0;0;;19;3,057761716;12;4,12265838;13;2,502270199
B;O27;0,75;33,7;2;1903;19;3;Manglietia yuyuanensis;2024;3;01.07.2024;05.07.2024;4;late;244;;1;;;;;;;;;;;0;0;0;;19;3,057761716;12;4,12265838;13;2,502270199
B;O27;0,75;33,7;2;0901;9;1;Manglietia yuyuanensis;2024;4;01.07.2024;03.07.2024;2;early;254;;1;;;;;;;;;;;0;0;0;;19;3,057761716;12;4,12265838;13;2,502270199
B;O27;0,75;33,7;2;0901;9;1;Manglietia yuyuanensis;2024;4;01.07.2024;05.07.2024;4;late;254;;1;;;;;;;;;;;0;0;0;;19;3,057761716;12;4,12265838;13;2,502270199
B;O27;0,75;33,7;2;0901;9;1;Manglietia yuyuanensis;2024;5;01.07.2024;03.07.2024;2;early;261;;1;;;;;;;;;;;0;0;0;;19;3,057761716;12;4,12265838;13;2,502270199
B;O27;0,75;33,7;2;0901;9;1;Manglietia yuyuanensis;2024;5;01.07.2024;05.07.2024;4;late;261;;1;;;;;;;;;;;0;0;0;;19;3,057761716;12;4,12265838;13;2,502270199
B;O27;0,75;33,7;2;0901;9;1;Manglietia yuyuanensis;2024;6;01.07.2024;03.07.2024;2;early;402;;1;;;;;;;;;;;0;0;0;;19;3,057761716;12;4,12265838;13;2,502270199
B;O27;0,75;33,7;2;0901;9;1;Manglietia yuyuanensis;2024;6;01.07.2024;05.07.2024;4;late;402;;1;;;;;;;;;;;0;0;0;;19;3,057761716;12;4,12265838;13;2,502270199
B;O27;0,75;33,7;2;0109;1;9;Manglietia yuyuanensis;2024;7;01.07.2024;03.07.2024;2;early;364;;1;;;;;;;;;;;0;0;0;;19;3,057761716;12;4,12265838;13;2,502270199
B;O27;0,75;33,7;2;0109;1;9;Manglietia yuyuanensis;2024;7;01.07.2024;05.07.2024;4;late;364;;1;;;;;;;;;;;0;0;0;;19;3,057761716;12;4,12265838;13;2,502270199
B;O27;0,75;33,7;2;0109;1;9;Manglietia yuyuanensis;2024;8;01.07.2024;03.07.2024;2;early;411;;1;;;;;;;;;;;0;0;0;;19;3,057761716;12;4,12265838;13;2,502270199
B;O27;0,75;33,7;2;0109;1;9;Manglietia yuyuanensis;2024;8;01.07.2024;05.07.2024;4;late;411;;1;;;;;;;;;;;0;0;0;;19;3,057761716;12;4,12265838;13;2,502270199
B;O27;0,75;33,7;2;0109;1;9;Manglietia yuyuanensis;2024;9;01.07.2024;03.07.2024;2;early;364;;1;;;;;;;;;;;0;0;0;;19;3,057761716;12;4,12265838;13;2,502270199
B;O27;0,75;33,7;2;0109;1;9;Manglietia yuyuanensis;2024;9;01.07.2024;05.07.2024;4;late;364;;1;;;;;;;;;;;0;0;0;;19;3,057761716;12;4,12265838;13;2,502270199
B;O31;0,84;39,3;4;0100;1;0;Elaeocarpus japonicus;2024;1;01.07.2024;03.07.2024;2;early;271;;0;2;2;2;2;;;0,872723547;237;34;ants;0;1;0;0;12;4,412338635;5;1,709764891;20;2,631565586
B;O31;0,84;39,3;4;0100;1;0;Elaeocarpus japonicus;2024;1;01.07.2024;05.07.2024;4;late;271;;0;5;5;4;6;;;0,338961067;92;179;ants;0;1;0;0;12;4,412338635;5;1,709764891;20;2,631565586
B;O31;0,84;39,3;4;0100;1;0;Elaeocarpus japonicus;2024;2;01.07.2024;03.07.2024;2;early;263;;0;2;2;2;2;;;0,872723547;230;33;ants;0;1;0;0;12;4,412338635;5;1,709764891;20;2,631565586
B;O31;0,84;39,3;4;0100;1;0;Elaeocarpus japonicus;2024;2;01.07.2024;05.07.2024;4;late;263;;0;7;7;7;7;;;0,083423357;22;241;ants;0;1;0;0;12;4,412338635;5;1,709764891;20;2,631565586
B;O31;0,84;39,3;4;0100;1;0;Elaeocarpus japonicus;2024;3;01.07.2024;03.07.2024;2;early;278;;0;1,5;1,5;1;2;;;0,913524953;254;24;ants;0;1;0;0;12;4,412338635;5;1,709764891;20;2,631565586
B;O31;0,84;39,3;4;0100;1;0;Elaeocarpus japonicus;2024;3;01.07.2024;05.07.2024;4;late;278;;0;5,5;5,5;6;5;;;0,249716483;69;209;ants;0;1;0;0;12;4,412338635;5;1,709764891;20;2,631565586
B;O31;0,84;39,3;4;0905;9;5;Phoebe bournei;2024;4;01.07.2024;03.07.2024;2;early;281;;1;;;;;;;;;;;0;0;0;;12;4,412338635;5;1,709764891;20;2,631565586
B;O31;0,84;39,3;4;0905;9;5;Phoebe bournei;2024;4;01.07.2024;05.07.2024;4;late;281;;1;;;;;;;;;;;0;0;0;;12;4,412338635;5;1,709764891;20;2,631565586
B;O31;0,84;39,3;4;0905;9;5;Phoebe bournei;2024;5;01.07.2024;03.07.2024;2;early;279;;1;;;;;;;;;;;0;0;0;;12;4,412338635;5;1,709764891;20;2,631565586
B;O31;0,84;39,3;4;0905;9;5;Phoebe bournei;2024;5;01.07.2024;05.07.2024;4;late;279;;1;;;;;;;;;;;0;0;0;;12;4,412338635;5;1,709764891;20;2,631565586
B;O31;0,84;39,3;4;0905;9;5;Phoebe bournei;2024;6;01.07.2024;03.07.2024;2;early;269;;1;;;;;;;;;;;0;0;0;;12;4,412338635;5;1,709764891;20;2,631565586
B;O31;0,84;39,3;4;0905;9;5;Phoebe bournei;2024;6;01.07.2024;05.07.2024;4;late;269;;1;;;;;;;;;;;0;0;0;;12;4,412338635;5;1,709764891;20;2,631565586
B;O31;0,84;39,3;4;1508;15;8;Phoebe bournei;2024;7;01.07.2024;03.07.2024;2;early;259;;0;4;4;4;4;;;0,548959479;142;117;unknown;0;0;0;0;12;4,412338635;5;1,709764891;20;2,631565586
B;O31;0,84;39,3;4;1508;15;8;Phoebe bournei;2024;7;01.07.2024;05.07.2024;4;late;259;;0;5;5;5;5;;;0,338961067;88;171;unknown;0;0;0;0;12;4,412338635;5;1,709764891;20;2,631565586
B;O31;0,84;39,3;4;1508;15;8;Phoebe bournei;2024;8;01.07.2024;03.07.2024;2;early;290;;1;;;;;;;;;;;0;0;0;;12;4,412338635;5;1,709764891;20;2,631565586
B;O31;0,84;39,3;4;1508;15;8;Phoebe bournei;2024;8;01.07.2024;05.07.2024;4;late;290;;1;;;;;;;;;;;0;0;0;;12;4,412338635;5;1,709764891;20;2,631565586
B;O31;0,84;39,3;4;1508;15;8;Phoebe bournei;2024;9;01.07.2024;03.07.2024;2;early;300;;0;2;2;2;2;;;0,872723547;262;38;ants;0;1;0;0;12;4,412338635;5;1,709764891;20;2,631565586
B;O31;0,84;39,3;4;1508;15;8;Phoebe bournei;2024;9;01.07.2024;05.07.2024;4;late;300;;0;3,5;3,5;4;3;;;0,652186675;196;104;ants;0;1;0;0;12;4,412338635;5;1,709764891;20;2,631565586
B;Q17;0,83;21,2;8;1504;15;4;Manglietia yuyuanensis;2024;1;03.07.2024;05.07.2024;2;early;246;;1;;;;;;;;;;;0;0;0;;35;3,129803941;3;;9;2,236067977
B;Q17;0,83;21,2;8;1504;15;4;Manglietia yuyuanensis;2024;1;03.07.2024;07.07.2024;4;late;246;;1;;;;;;;;;;;0;0;0;;35;3,129803941;3;;9;2,236067977
B;Q17;0,83;21,2;8;1504;15;4;Manglietia yuyuanensis;2024;2;03.07.2024;05.07.2024;2;early;256;;1;;;;;;;;;;;0;0;0;;35;3,129803941;3;;9;2,236067977
B;Q17;0,83;21,2;8;1504;15;4;Manglietia yuyuanensis;2024;2;03.07.2024;07.07.2024;4;late;256;;1;;;;;;;;;;;0;0;0;;35;3,129803941;3;;9;2,236067977
B;Q17;0,83;21,2;8;1504;15;4;Manglietia yuyuanensis;2024;3;03.07.2024;05.07.2024;2;early;207;;1;;;;;;;;;;;0;0;0;;35;3,129803941;3;;9;2,236067977
B;Q17;0,83;21,2;8;1504;15;4;Manglietia yuyuanensis;2024;3;03.07.2024;07.07.2024;4;late;207;;1;;;;;;;;;;;0;0;0;;35;3,129803941;3;;9;2,236067977
B;Q17;0,83;21,2;8;1508;15;8;Castanopsis fargesii;2024;4;03.07.2024;05.07.2024;2;early;217;;0;2;2;2;2;;;0,872723547;189;28;ants;0;1;0;1;35;3,129803941;3;;9;2,236067977
B;Q17;0,83;21,2;8;1508;15;8;Castanopsis fargesii;2024;4;03.07.2024;07.07.2024;4;late;217;;0;2,5;2,5;3;2;;;0,816537096;177;40;ants;0;1;0;1;35;3,129803941;3;;9;2,236067977
B;Q17;0,83;21,2;8;1508;15;8;Castanopsis fargesii;2024;5;03.07.2024;05.07.2024;2;early;237;;0;2;2;2;2;;;0,872723547;207;30;unknown;0;0;0;0;35;3,129803941;3;;9;2,236067977
B;Q17;0,83;21,2;8;1508;15;8;Castanopsis fargesii;2024;5;03.07.2024;07.07.2024;4;late;237;;0;3,5;3,5;4;3;;;0,652186675;155;82;unknown;0;0;0;0;35;3,129803941;3;;9;2,236067977
B;Q17;0,83;21,2;8;1508;15;8;Castanopsis fargesii;2024;6;03.07.2024;05.07.2024;2;early;209;;0;3,5;3,5;4;3;;;0,652186675;136;73;unknown;0;0;0;0;35;3,129803941;3;;9;2,236067977
B;Q17;0,83;21,2;8;1508;15;8;Castanopsis fargesii;2024;6;03.07.2024;07.07.2024;4;late;209;;0;4;4;5;3;;;0,548959479;115;94;unknown;0;0;0;0;35;3,129803941;3;;9;2,236067977
B;Q17;0,83;21,2;8;1115;11;15;Elaeocarpus chinensis;2024;7;03.07.2024;05.07.2024;2;early;257;;0;2;2;2;2;;;0,872723547;224;33;ants;0;1;0;0;35;3,129803941;3;;9;2,236067977
B;Q17;0,83;21,2;8;1115;11;15;Elaeocarpus chinensis;2024;7;03.07.2024;07.07.2024;4;late;257;;1;;;;;;;;;;;0;0;0;;35;3,129803941;3;;9;2,236067977
B;Q17;0,83;21,2;8;1115;11;15;Elaeocarpus chinensis;2024;8;03.07.2024;05.07.2024;2;early;276;;0;2;2;2;2;;;0,872723547;241;35;unknown;0;0;0;0;35;3,129803941;3;;9;2,236067977
B;Q17;0,83;21,2;8;1115;11;15;Elaeocarpus chinensis;2024;8;03.07.2024;07.07.2024;4;late;276;;0;3;3;4;2;;;0,742855314;205;71;unknown;0;0;0;0;35;3,129803941;3;;9;2,236067977
B;Q17;0,83;21,2;8;1115;11;15;Elaeocarpus chinensis;2024;9;03.07.2024;05.07.2024;2;early;253;;0;2;2;2;2;;;0,872723547;221;32;fly;1;0;0;0;35;3,129803941;3;;9;2,236067977
B;Q17;0,83;21,2;8;1115;11;15;Elaeocarpus chinensis;2024;9;03.07.2024;07.07.2024;4;late;253;;1;;;;;;;;;;;0;0;0;;35;3,129803941;3;;9;2,236067977
B;Q25;0,84;26,8;16;0114;1;14;Schima superba;2024;1;02.07.2024;04.07.2024;2;early;272;;0;2;2;2;2;;;0,872723547;237;35;ants;0;1;0;0;19;1,444294609;9;;12;3,224683605
B;Q25;0,84;26,8;16;0114;1;14;Schima superba;2024;1;02.07.2024;06.07.2024;4;late;272;;0;4,5;4,5;5;4;;;0,441338887;120;152;ants;0;1;0;0;19;1,444294609;9;;12;3,224683605
B;Q25;0,84;26,8;16;0114;1;14;Schima superba;2024;2;02.07.2024;04.07.2024;2;early;249;;1;;;;;;;;;;;0;0;0;;19;1,444294609;9;;12;3,224683605
B;Q25;0,84;26,8;16;0114;1;14;Schima superba;2024;2;02.07.2024;06.07.2024;4;late;249;;1;;;;;;;;;;;0;0;0;;19;1,444294609;9;;12;3,224683605
B;Q25;0,84;26,8;16;0114;1;14;Schima superba;2024;3;02.07.2024;04.07.2024;2;early;279;;1;;;;;;;;;;;0;0;0;;19;1,444294609;9;;12;3,224683605
B;Q25;0,84;26,8;16;0114;1;14;Schima superba;2024;3;02.07.2024;06.07.2024;4;late;279;;1;;;;;;;;;;;0;0;0;;19;1,444294609;9;;12;3,224683605
B;Q25;0,84;26,8;16;1102;11;2;Cinnamomum camphora;2024;4;02.07.2024;04.07.2024;2;early;297;;1;;;;;;;;;;;0;0;0;;19;1,444294609;9;;12;3,224683605
B;Q25;0,84;26,8;16;1102;11;2;Cinnamomum camphora;2024;4;02.07.2024;06.07.2024;4;late;297;;1;;;;;;;;;;;0;0;0;;19;1,444294609;9;;12;3,224683605
B;Q25;0,84;26,8;16;1102;11;2;Cinnamomum camphora;2024;5;02.07.2024;04.07.2024;2;early;292;;1;;;;;;;;;;;0;0;0;;19;1,444294609;9;;12;3,224683605
B;Q25;0,84;26,8;16;1102;11;2;Cinnamomum camphora;2024;5;02.07.2024;06.07.2024;4;late;292;;1;;;;;;;;;;;0;0;0;;19;1,444294609;9;;12;3,224683605
B;Q25;0,84;26,8;16;1102;11;2;Cinnamomum camphora;2024;6;02.07.2024;04.07.2024;2;early;269;;0;3;3;3;3;;;0,742855314;200;69;ants;0;1;0;0;19;1,444294609;9;;12;3,224683605
B;Q25;0,84;26,8;16;1102;11;2;Cinnamomum camphora;2024;6;02.07.2024;06.07.2024;4;late;269;;0;4,5;4,5;5;4;;;0,441338887;119;150;ants;0;1;0;0;19;1,444294609;9;;12;3,224683605
B;Q25;0,84;26,8;16;0719;7;19;Schima superba;2024;7;02.07.2024;04.07.2024;2;early;290;;1;;;;;;;;;;;0;0;0;;19;1,444294609;9;;12;3,224683605
B;Q25;0,84;26,8;16;0719;7;19;Schima superba;2024;7;02.07.2024;06.07.2024;4;late;290;;1;;;;;;;;;;;0;0;0;;19;1,444294609;9;;12;3,224683605
B;Q25;0,84;26,8;16;0719;7;19;Schima superba;2024;8;02.07.2024;04.07.2024;2;early;303;;1;;;;;;;;;;;0;0;0;;19;1,444294609;9;;12;3,224683605
B;Q25;0,84;26,8;16;0719;7;19;Schima superba;2024;8;02.07.2024;06.07.2024;4;late;303;;1;;;;;;;;;;;0;0;0;;19;1,444294609;9;;12;3,224683605
B;Q25;0,84;26,8;16;0719;7;19;Schima superba;2024;9;02.07.2024;04.07.2024;2;early;288;;1;;;;;;;;;;;0;0;0;;19;1,444294609;9;;12;3,224683605
B;Q25;0,84;26,8;16;0719;7;19;Schima superba;2024;9;02.07.2024;06.07.2024;4;late;288;;1;;;;;;;;;;;0;0;0;;19;1,444294609;9;;12;3,224683605
B;Q27;0,77;37,1;1;1715;17;15;Alniphyllum fortunei;2024;1;02.07.2024;04.07.2024;2;early;273;;0;2,5;2,5;3;2;;;0,816537096;223;50;unknown;0;0;0;0;12;1,762725203;7;3,058294071;140;1
B;Q27;0,77;37,1;1;1715;17;15;Alniphyllum fortunei;2024;1;02.07.2024;06.07.2024;4;late;273;;1;;;;;;;;;;;0;0;0;;12;1,762725203;7;3,058294071;140;1
B;Q27;0,77;37,1;1;1715;17;15;Alniphyllum fortunei;2024;2;02.07.2024;04.07.2024;2;early;305;;0;2;2;2;2;;;0,872723547;266;39;unknown;0;0;0;0;12;1,762725203;7;3,058294071;140;1
